번호,개방서비스,개방서비_1,개방자치단,관리번호,인허가일자,인허가취소,영업상태구,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,소재지전화,소재지면적,소재지우편,소재지전체,도로명전체,도로명우편,사업장명,최종수정시,데이터갱신,데이터갱_1,업태구분명,좌표정보(x,좌표정보(y,업무구분명,상세업무구,권리주체일,총직원수
1732,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190411,,1,영업/정상,0,정상,,,,,02-545-0014,0,,서울특별시 강남구 논현동 **-* *층,"서울특별시 강남구 언주로***길 **-*, *층 (논현동)",6054,그레이스펫그루밍스튜디오,2.02205E+13,U,44744.73227,,959029.2806,1946687.348,동물위탁관리업,동물위탁관리업,0,0
1733,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190416,,1,영업/정상,0,정상,,,,,02-3442-3785,0,,서울특별시 강남구 논현동 ***-* *층,"서울특별시 강남구 강남대로***길 **, *층 (논현동)",6119,논현애견샾,2.02205E+13,U,44744.73227,,958107.2602,1945159.108,동물위탁관리업,동물위탁관리업,0,0
1734,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190429,,1,영업/정상,0,정상,,,,,02-541-7515,0,,서울특별시 강남구 삼성동 **-* *층,"서울특별시 강남구 삼성로 ***, *층 (삼성동)",6085,24시청담우리동물병원,2.02205E+13,U,44744.73227,,960413.1406,1945922.857,동물위탁관리업,동물위탁관리업,0,0
1735,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190430,,1,영업/정상,0,정상,,,,,02-518-0797,0,,서울특별시 강남구 신사동 ***-* ***호,"서울특별시 강남구 압구정로 ***, ***호 (신사동)",6018,블리스독,2.02205E+13,U,44744.73227,,959029.8617,1947461.293,동물위탁관리업,동물위탁관리업,0,0
1736,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190509,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강남구 삼성동 **-* ***호,"서울특별시 강남구 선릉로***길 **, ***호 (삼성동)",6097,묘랑묘랑 강남점,2.02204E+13,I,44744.73227,,959923.8866,1945651.061,동물위탁관리업,동물위탁관리업,0,0
1737,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190520,,1,영업/정상,0,정상,,,,,02-558-1716,0,,서울특별시 강남구 대치동 ***-** 신호빌딩 *층,"서울특별시 강남구 선릉로**길 **, 신호빌딩 *층 (대치동)",6197,엘리스펫,2.02205E+13,U,44744.73227,,960487.0284,1944553.632,동물위탁관리업,동물위탁관리업,0,0
1738,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190523,,1,영업/정상,0,정상,,,,,02-6082-0077,0,,서울특별시 강남구 역삼동 ***-* 송현빌딩 *층,"서울특별시 강남구 도곡로*길 *, 송현빌딩 *층 (역삼동)",6255,꿈에 개린,2.02205E+13,U,44744.73227,,958831.0216,1943361.354,동물위탁관리업,동물위탁관리업,0,0
1739,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190529,,1,영업/정상,0,정상,,,,,02-512-0075,0,,서울특별시 강남구 역삼동 ***-** 이루미 *층,"서울특별시 강남구 논현로**길 **, 이루미 *층 (역삼동)",6250,츄츄동물병원,2.02205E+13,U,44744.73227,,958861.4557,1943564.645,동물위탁관리업,동물위탁관리업,0,0
1740,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190530,,1,영업/정상,0,정상,,,,,02-545-4975,0,,서울특별시 강남구 신사동 ***-* 영석빌딩 *층,"서울특별시 강남구 논현로 ***, 영석빌딩 *층 (신사동)",6032,에이드동물병원,2.02205E+13,U,44744.73227,,958197.8347,1946678.493,동물위탁관리업,동물위탁관리업,0,0
1741,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190604,,1,영업/정상,0,정상,,,,,02-512-2575,0,,서울특별시 강남구 삼성동 ***-* 성원빌딩,"서울특별시 강남구 삼성로 ***, 성원빌딩 (삼성동)",6154,마이펫동물의료센터,2.02205E+13,U,44744.73227,,960439.0048,1945707.376,동물위탁관리업,동물위탁관리업,0,0
1934,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180508,,1,영업/정상,0,정상,,,,,02-3285-7272,0,,서울특별시 관악구 신림동 **-*** *층,"서울특별시 관악구 남부순환로 ****, *층 (신림동)",8780,지니앤독,2.02204E+13,I,44744.73227,,950109.2596,1942634.197,동물위탁관리업,동물위탁관리업,0,0
1935,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180528,,1,영업/정상,0,정상,,,,,02-866-1385,0,,서울특별시 관악구 신림동 **-*** *층,"서울특별시 관악구 신림로 ***, *층 (신림동)",8783,태우하우스,2.02204E+13,I,44744.73227,,949931.8521,1941921.645,동물위탁관리업,동물위탁관리업,0,0
1936,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180807,,1,영업/정상,0,정상,,,,,02-872-7609,0,,서울특별시 관악구 신림동 ***-*** *층,"서울특별시 관악구 신림로 ***, *층 (신림동)",8844,한성동물병원,2.02204E+13,I,44744.73227,,949695.4745,1941959.185,동물위탁관리업,동물위탁관리업,0,0
1937,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180808,,1,영업/정상,0,정상,,,,,070-5154-5505,0,,서울특별시 관악구 신림동 ****-** *층,"서울특별시 관악구 신림로 ***, *층 (신림동)",8707,투퍼피,2.02204E+13,I,44744.73227,,949366.2579,1943115.255,동물위탁관리업,동물위탁관리업,0,0
1938,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180809,,1,영업/정상,0,정상,,,,,02-872-7588,0,,서울특별시 관악구 봉천동 **-** 수안빌딩 *층,"서울특별시 관악구 관악로**길 *, 수안빌딩 *층 (봉천동)",8727,로잔동물의료센터,2.02204E+13,I,44744.73227,,951874.7406,1942852.258,동물위탁관리업,동물위탁관리업,0,0
1939,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180907,,1,영업/정상,0,정상,,,,,,0,,서울특별시 관악구 봉천동 ***-*** *층,"서울특별시 관악구 인헌길 ***, *층 (봉천동)",8797,애니아이,2.02204E+13,I,44744.73227,,952821.6277,1941152.233,동물위탁관리업,동물위탁관리업,0,0
1940,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180918,,1,영업/정상,0,정상,,,,,,0,,서울특별시 관악구 봉천동 ***-** 지층,"서울특별시 관악구 봉천로 ***, 지층 (봉천동)",8720,개라다이스,2.02204E+13,I,44744.73227,,949771.3937,1943006.178,동물위탁관리업,동물위탁관리업,0,0
1941,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180919,,1,영업/정상,0,정상,,,,,070-7721-6002,0,,서울특별시 관악구 봉천동 ***-* ***호,"서울특별시 관악구 청룡길 **, 참소망타운 ***호 (봉천동)",8786,식빵굽는나비,2.02204E+13,I,44744.73227,,950968.2967,1942117.694,동물위탁관리업,동물위탁관리업,0,0
1942,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180927,,1,영업/정상,0,정상,,,,,070-7655-4550,0,,서울특별시 관악구 신림동 ****-** ***호,"서울특별시 관악구 신림동길 **-*, ***호 (신림동)",8760,독특하개,2.02204E+13,I,44744.73227,,949200.5169,1942920.763,동물위탁관리업,동물위탁관리업,0,0
1943,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190704,,1,영업/정상,0,정상,,,,,02-512-8723,0,,서울특별시 강남구 논현동 **-* N*** 지하*층,"서울특별시 강남구 강남대로***길 **, N*** 지하*층 (논현동)",6043,독핏웰니스센터,2.02204E+13,I,44744.73227,,957750.4188,1945886.875,동물위탁관리업,동물위탁관리업,L00,0
1944,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190711,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강남구 논현동 ***-* *층,"서울특별시 강남구 논현로***길 **, *층 (논현동)",6116,편안하개,2.02204E+13,I,44744.73227,,958446.133,1945525.984,동물위탁관리업,동물위탁관리업,0,0
1945,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190723,,1,영업/정상,0,정상,,,,,070-7604-0345,0,,서울특별시 강남구 신사동 ***-** *층,"서울특별시 강남구 논현로***길 **, *층 (신사동)",6025,필스타,2.02205E+13,U,44744.73227,,958380.3261,1946936.032,동물위탁관리업,동물위탁관리업,0,0
1946,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20190808,,1,영업/정상,0,정상,,,,,02-842-8183,0,,서울특별시 강남구 역삼동 ***-* 태광빌딩 ***호,"서울특별시 강남구 역삼로 ***, 태광빌딩 ***호 (역삼동)",6249,페스츄리(PET'S TREE),2.02205E+13,U,44744.73227,,958933.6844,1943736.968,동물위탁관리업,동물위탁관리업,0,0
1947,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20191014,,1,영업/정상,0,정상,,,,,02-6204-5959,0,,서울특별시 강남구 삼성동 **-**,서울특별시 강남구 삼성로***길 ** (삼성동),6085,펌킨 펫하우스 청담,2.02207E+13,U,44771.11111,,960509.5123,1946322.066,동물위탁관리업,동물위탁관리업,L00,0
1948,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20191105,,1,영업/정상,0,정상,,,,,02-501-8275,0,,서울특별시 강남구 대치동 ***-* 무진빌딩 *층,"서울특별시 강남구 도곡로 ***, 무진빌딩 *층 (대치동)",6282,대치동물메디컬센터,2.02205E+13,U,44744.73227,,961341.1484,1944246.076,동물위탁관리업,동물위탁관리업,0,0
1949,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20191211,,1,영업/정상,0,정상,,,,,02-3412-7942,0,,서울특별시 강남구 개포동 ** 대치아파트 *층 대치*단지상가동 ***호,"서울특별시 강남구 개포로***길 *, 대치*단지상가동 *층 ***호 (개포동, 대치아파트)",6335,미라클펫살롱,2.02204E+13,I,44744.73227,,962378.9782,1943661.008,동물위탁관리업,동물위탁관리업,0,0
1950,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20191216,,1,영업/정상,0,정상,,,,,02-516-9650,0,,서울특별시 강남구 역삼동 ***-**,서울특별시 강남구 논현로***길 ** (역삼동),6126,(주) 다독인더씨티,2.02205E+13,U,44744.73227,,958746.9322,1944831.655,동물위탁관리업,동물위탁관리업,L00,0
1951,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20200213,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강남구 논현동 ***-**,서울특별시 강남구 봉은사로**길 ** (논현동),6100,아이조아펫파크 강남점,2.02204E+13,I,44744.73227,,959258.4449,1945826.612,동물위탁관리업,동물위탁관리업,0,0
1952,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20200218,,1,영업/정상,0,정상,,,,,02-547-3362,0,,서울특별시 강남구 신사동 ***-*,서울특별시 강남구 압구정로**길 * (신사동),6017,프랑소와펫 강남센터점,2.02205E+13,U,44744.73227,,958983.0699,1947459.83,동물위탁관리업,동물위탁관리업,0,0
1953,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20200305,,1,영업/정상,0,정상,,,,,02-1522-2016,0,,서울특별시 강남구 청담동 **-**,서울특별시 강남구 압구정로**길 ** (청담동),6016,Pet.J,2.02205E+13,U,44744.73227,,959616.4486,1947062.875,동물위탁관리업,동물위탁관리업,0,0
1954,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20200603,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강남구 논현동 ***-**,서울특별시 강남구 선릉로***길 ** (논현동),6100,Team MK(전설의 강아지),2.02206E+13,U,44744.73227,,959379.1987,1945654.862,동물위탁관리업,동물위탁관리업,L00,0
1955,동물위탁관리업,02_03_10_P,3220000,3.22E+17,20200615,,1,영업/정상,0,정상,,,,,02-549-6588,0,,서울특별시 강남구 신사동 ***-**,서울특별시 강남구 논현로***길 ** (신사동),6024,말랑맨션,2.02204E+13,I,44744.73227,,958515.0184,1946913.55,동물위탁관리업,동물위탁관리업,0,0
2151,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20180628,,1,영업/정상,0,정상,,,,,02-766-7577,0,,서울특별시 성북구 성북동 ***-** *층,"서울특별시 성북구 성북로 **, *층 (성북동)",2835,앙리동물병원,2.02204E+13,I,44744.73227,,955940.3913,1954706.863,동물위탁관리업,동물위탁관리업,0,0
2152,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20180801,,1,영업/정상,0,정상,,,,,070-8864-4242,0,,서울특별시 성북구 삼선동*가 ***,서울특별시 성북구 삼선교로**길 ** (삼선동*가),2864,토미펫샵,2.02204E+13,I,44744.73227,,956711.3072,1954038.786,동물위탁관리업,동물위탁관리업,0,0
2153,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20180820,,1,영업/정상,0,정상,,,,,02-6316-3500,0,,서울특별시 성북구 장위동 ***-***,"서울특별시 성북구 장위로 **, *층 (장위동)",2745,행복하개,2.02204E+13,I,44744.73227,,959884.2017,1956940.014,동물위탁관리업,동물위탁관리업,0,0
2154,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20180907,,1,영업/정상,0,정상,,,,,02-921-6654,0,,서울특별시 성북구 동소문동*가 ***,서울특별시 성북구 아리랑로 **-* (동소문동*가),2830,페리독,2.02204E+13,I,44744.73227,,957182.2295,1954888.138,동물위탁관리업,동물위탁관리업,0,0
2155,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20180918,,1,영업/정상,0,정상,,,,,02-941-5575,0,,"서울특별시 성북구 길음동 **** 길음*구역 두산위브아파트, ***호","서울특별시 성북구 길음로**길 **, ***호 (길음동, 길음*구역 두산위브아파트)",2715,스마트동물병원 성북길음점,2.02204E+13,I,44744.73227,,957460.3441,1956509.444,동물위탁관리업,동물위탁관리업,0,0
2156,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20180918,,1,영업/정상,0,정상,,,,,02-6925-4347,0,,서울특별시 성북구 하월곡동 **-**,서울특별시 성북구 오패산로 **-* (하월곡동),2737,넬동물의료센터,2.02204E+13,I,44744.73227,,958956.1247,1956394.332,동물위탁관리업,동물위탁관리업,0,0
2157,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20180927,,1,영업/정상,0,정상,,,,,02-915-5301,0,,서울특별시 성북구 하월곡동 **-***,서울특별시 성북구 동소문로 *** (하월곡동),2733,호담동물병원,2.02204E+13,I,44744.73227,,958315.0443,1956173.144,동물위탁관리업,동물위탁관리업,0,0
2158,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20181004,,1,영업/정상,0,정상,,,,,02-743-7582,0,,서울특별시 성북구 성북동*가 ***-** *층,"서울특별시 성북구 성북로 **, *층 (성북동*가)",2880,한사랑펫,2.02204E+13,I,44744.73227,,956125.5813,1954361.509,동물위탁관리업,동물위탁관리업,0,0
2159,동물위탁관리업,02_03_10_P,3070000,3.07E+17,20181004,,1,영업/정상,0,정상,,,,,02-743-7582,0,,서울특별시 성북구 성북동*가 ***-** 동방빌딩,"서울특별시 성북구 성북로 **, 동방빌딩 (성북동*가)",2880,한사랑동물병원,2.02204E+13,I,44744.73227,,956125.5813,1954361.509,동물위탁관리업,동물위탁관리업,0,0
2160,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20180705,,1,영업/정상,0,정상,,,,,999-7582,0,,서울특별시 도봉구 창동 ***-** *층,"서울특별시 도봉구 도봉로 ***, *층 (창동)",1401,강북우리동물의료센터,2.02204E+13,I,44744.73227,,959357.6928,1961725.043,동물위탁관리업,동물위탁관리업,0,0
2161,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20180913,,1,영업/정상,0,정상,,,,,264020365,0,,서울특별시 도봉구 방학동 ***-** 영하빌딩,"서울특별시 도봉구 방학로 **, 영하빌딩 (방학동)",1335,365동물병원,2.02204E+13,I,44744.73227,,959919.2406,1962398.732,동물위탁관리업,동물위탁관리업,0,0
2162,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20181004,,1,영업/정상,0,정상,,,,,02-3494-0075,0,,서울특별시 도봉구 방학동 ***-** ***호,"서울특별시 도봉구 도봉로 ***, ***호 (방학동)",1350,(주)비에이치벳홀딩스,2.02204E+13,I,44744.73227,,959643.6278,1963079.869,동물위탁관리업,동물위탁관리업,L00,0
2163,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20181011,,1,영업/정상,0,정상,,,,,02-2038-9980,0,,서울특별시 도봉구 창동 **-*,서울특별시 도봉구 노해로**길 ** (창동),1405,하비동물병원,2.02204E+13,I,44744.73227,,959928.1426,1961186.452,동물위탁관리업,동물위탁관리업,0,0
2164,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20190111,,1,영업/정상,0,정상,,,,,,0,,서울특별시 도봉구 도봉동 ***-**,서울특별시 도봉구 시루봉로 *** (도봉동),1349,핑크퍼피(PINKPUPPY),2.02204E+13,I,44744.73227,,959431.5239,1963293.185,동물위탁관리업,동물위탁관리업,0,0
2165,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20190513,,1,영업/정상,0,정상,,,,,02-999-5073,0,,서울특별시 도봉구 창동 ***-*,서울특별시 도봉구 덕릉로**길 ** (창동),1476,강아지풀,2.02204E+13,I,44744.73227,,959366.2966,1959695.471,동물위탁관리업,동물위탁관리업,0,0
2166,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20190627,,1,영업/정상,0,정상,,,,,02-900-9069,0,,서울특별시 도봉구 창동 ***-** 돋을볕 *동 ***호,"서울특별시 도봉구 덕릉로**길 ***, *층 ***호 (창동, 돋을볕)",1457,도그송,2.02204E+13,I,44744.73227,,959310.8841,1960518.326,동물위탁관리업,동물위탁관리업,0,0
2167,동물위탁관리업,02_03_10_P,3090000,3.09E+17,20190627,,1,영업/정상,0,정상,,,,,02-955-4445,0,,서울특별시 도봉구 방학동 ***-* 빅마켓 도봉점 별관 *층,"서울특별시 도봉구 마들로 ***, 빅마켓 도봉점 별관 *층 (방학동)",1332,(주)마이리틀프렌드 도봉지점,2.02204E+13,I,44744.73227,,959821.2269,1962942.03,동물위탁관리업,동물위탁관리업,L00,0
2168,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20180928,,1,영업/정상,0,정상,,,,,02-883-0007,0,,서울특별시 관악구 봉천동 ***-**,서울특별시 관악구 은천로 ** (봉천동),8715,더블유동물병원,2.02204E+13,I,44744.73227,,950838.967,1942931.168,동물위탁관리업,동물위탁관리업,0,0
2169,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20181007,,1,영업/정상,0,정상,,,,,02-887-3058,0,,서울특별시 관악구 봉천동 ***-* *층,"서울특별시 관악구 남부순환로 ****, *층 (봉천동)",8756,혼자두면 장판뜯어서 차린 개카페,2.02204E+13,I,44744.73227,,950038.5718,1942723.895,동물위탁관리업,동물위탁관리업,0,0
2170,동물위탁관리업,02_03_10_P,3200000,3.2E+17,20181011,,1,영업/정상,0,정상,,,,,070-4127-5616,0,,서울특별시 관악구 봉천동 ***-** *층,"서울특별시 관악구 봉천로 ***, *층 (봉천동)",8719,고양이호텔 냥이아지트,2.02204E+13,I,44744.73227,,949937.9279,1942912.907,동물위탁관리업,동물위탁관리업,0,0
