개방자치단,관리번호,인허가일자,인허가취소,영업상태코,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,전화번호,소재지면적,소재지우편,지번주소,도로명주소,도로명우편,사업장명,최종수정일,데이터갱신,데이터갱_1,업태구분명,좌표정보(X,좌표정보(Y,축산업무구,축산물가공,축산일련번,권리주체일,총인원
3020000,3.02E+17,20021223,,1,영업/정상,0,정상,,,,,749-6750,0,,서울특별시 용산구 보광동 259-1번지 용호빌딩 202호 203호,서울특별시 용산구 보광로 46 용호빌딩 지상2층 202203호 (보광동),4414,21세기동물병원,2.01903E+13,U,43532.11111,,955680.7978,1947487.323,동물병원,,,0,
3020000,3.02E+17,20021227,,1,영업/정상,0,정상,,,,,793-9230,0,,서울특별시 용산구 한남동 642-4번지,서울특별시 용산구 대사관로24길 28 (한남동),4402,한남동물병원,2.01903E+13,U,43532.11111,,956218.9206,1947933.539,동물병원,,,0,
3020000,3.02E+17,20021227,,1,영업/정상,0,정상,,,,,3273-0075,0,,서울특별시 용산구 원효로2가 84-10번지 신영빌딩,서울특별시 용산구 원효로 171 신영빌딩 (원효로2가),4364,열린동물종합병원,2.01903E+13,U,43532.11111,,952375.4389,1948310.029,동물병원,,,0,
3020000,3.02E+17,20110131,,1,영업/정상,0,정상,,,,,3275-0079,52.63,,서울특별시 용산구 효창동 79-1번지 지상1층,서울특별시 용산구 백범로 285 지상1층 (효창동),4318,펫동물병원,2.01903E+13,U,43532.11111,,952318.7537,1948751.097,동물병원,,,0,
3020000,3.02E+17,20110315,,1,영업/정상,0,정상,,,,,792-5455,119.42,,서울특별시 용산구 이촌동 300-23 한강맨션상가 105호,서울특별시 용산구 이촌로 248 105호 (이촌동 한강맨션),4426,(주)이상윤동물병원,2.02103E+13,U,44274.11111,,953538.0485,1946495.565,동물병원,,,L00,
3020000,3.02E+17,20110819,,1,영업/정상,0,정상,,,,,706-7975,0,,서울특별시 용산구 산천동 93-1번지,서울특별시 용산구 효창원로 14 (산천동),4360,차오름동물병원,2.01903E+13,U,43532.11111,,951435.4784,1948166.277,동물병원,,,0,
3170000,3.17E+17,20131127,,1,영업/정상,0,정상,,,,,853-7582,378,,서울특별시 금천구 독산동 950-3,서울특별시 금천구 남부순환로 1386 (독산동),8547,우리동물메디컬센터,2.02207E+13,U,44536.91667,,947297.9029,1942139.257,,,,,
3020000,3.02E+17,20120102,,1,영업/정상,0,정상,,,,,794-1255,191,,서울특별시 용산구 한남동 707-36번지 한남프라자 2층,서울특별시 용산구 한남대로 76 한남프라자 2층 (한남동),4418,달래동물의료센터,2.01911E+13,U,43793.11111,,956330.1544,1948281.655,동물병원,,,0,
3020000,3.02E+17,20120118,,1,영업/정상,0,정상,,,,,790-9808,0,,서울특별시 용산구 보광동 80-11번지,서울특별시 용산구 보광로 22-1 (보광동),4415,보광동물병원,2.01903E+13,U,43532.11111,,955816.1744,1947281.084,동물병원,,,0,
3020000,3.02E+17,20120307,,1,영업/정상,0,정상,,,,,707-2235,94.77,,서울특별시 용산구 산천동 202번지 삼성테마트 119호,서울특별시 용산구 원효로 51 119호 (산천동 삼성테마트),4359,민트동물병원,2.01912E+13,U,43807.11111,,951372.131,1948138.678,동물병원,,,0,
3020000,3.02E+17,20120620,,1,영업/정상,0,정상,,,,,797-6677,140.4,,서울특별시 용산구 이태원동 531 지상12층,서울특별시 용산구 녹사평대로 210 지상12층 (이태원동),4345,이태원동물병원,2.02205E+13,U,44534.92083,,954627.6049,1948384.32,,,,,
3020000,3.02E+17,20131028,,1,영업/정상,0,정상,,,,,02-790-7508,42.75,,서울특별시 용산구 용산동2가 45-1번지 106호,서울특별시 용산구 신흥로 54 106호 (용산동2가 북동연립),4339,퍼스동물병원,2.01903E+13,U,43532.11111,,954684.0885,1949126.565,동물병원,,,0,
3020000,3.02E+17,20161021,,1,영업/정상,0,정상,,,,,02-792-2561,48,,서울특별시 용산구 용산동5가 24번지 파크타워 지하1층 비21호,서울특별시 용산구 서빙고로 67 지하1층 비21호 (용산동5가 파크타워),4385,바다동물병원(Bada Animal Hospital),2.01903E+13,U,43532.11111,,953157.4574,1947046.283,동물병원,,,0,
3020000,3.02E+17,20161215,,1,영업/정상,0,정상,,,,,02-793-0075,248.47,,서울특별시 용산구 이촌동 302-88 지상1층 101호,서울특별시 용산구 이촌로64길 24 지상1층 101호 (이촌동),4427,24시 시유동물메디컬센터,2.02107E+13,U,44380.11111,,953086.0953,1946573.271,동물병원,,,0,
3020000,3.02E+17,20170308,,1,영업/정상,0,정상,,,,,02-749-7588,40.51,,서울특별시 용산구 이촌동 300-23번지 한강맨션 11동 102호,서울특별시 용산구 이촌로 248 11동 102호 (이촌동 한강맨션),4426,베이동물병원,2.01903E+13,U,43532.11111,,953538.0485,1946495.565,동물병원,,,0,
3020000,3.02E+17,20170926,,1,영업/정상,0,정상,,,,,02-792-8275,224.4,,서울특별시 용산구 한남동 29-6 아이리스프라자 지상3층,서울특별시 용산구 독서당로 81-1 아이리스프라자 지상3층 (한남동),4419,더힐동물의료센터,2.02107E+13,U,44385.11111,,956602.527,1948183.264,동물병원,,,0,0
3020000,3.02E+17,20030801,,1,영업/정상,0,정상,,,,,749-8275,0,,서울특별시 용산구 용산동2가 45-7,서울특별시 용산구 신흥로 36-1 (용산동2가),4339,한사랑동물병원,2.02205E+13,U,44534.92083,,954644.8876,1948971.92,,,,,
3020000,3.02E+17,20090415,,1,영업/정상,0,정상,,,,,798-7512,49.58,,서울특별시 용산구 이촌동 301-263 렉스상가 8-18-2호,서울특별시 용산구 이촌로 300 렉스상가 8-18-2호 (이촌동),4425,금강동물병원,2.02107E+13,U,44398.11111,,953980.227,1946333.925,동물병원,,,0,0
3020000,3.02E+17,20090501,,1,영업/정상,0,정상,,,,,792-7585,0,,서울특별시 용산구 이태원동 225-93번지,서울특별시 용산구 회나무로13길 6 (이태원동),4344,라온동물병원,2.01903E+13,U,43532.11111,,954834.728,1948742.47,동물병원,,,0,
3020000,3.02E+17,20021230,,1,영업/정상,0,정상,,,,,719-7070,35.82,,서울특별시 용산구 용문동 25-36,서울특별시 용산구 새창로 122-2(용문동),4363,원효종합동물병원,2.02207E+13,U,44537.00556,,952285.7924,1948412.11,,,,,
3120000,3.12E+17,20050511,,1,영업/정상,0,정상,,,,,02-365-7582,0,,서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,서울특별시 서대문구 신촌로35길 10 지하1층 424호 (북아현동 e편한세상신촌 4단지),3772,마음을 나누는 동물병원,2.02207E+13,U,44536.96181,,951825.7181,1950776.515,,,,,
3020000,3.02E+17,20101029,,1,영업/정상,0,정상,,,,,773-1119,74.43,,서울특별시 용산구 후암동 244-11,서울특별시 용산구 후암로 32 (후암동),4331,아프리카동물병원,2.02108E+13,U,44412.11111,,953813.5748,1949753.771,동물병원,,,0,0
3030000,3.03E+17,20030124,,1,영업/정상,0,정상,,,,,02-2297-7582,117.54,,서울특별시 성동구 행당동 322-100번지,서울특별시 성동구 행당로8길 41-2 (행당동),,오렌지동물병원,2.01903E+13,U,43532.11111,,958766.8899,1950541.084,동물병원,,,0,
3030000,3.03E+17,20040819,,1,영업/정상,0,정상,,,,,02-2233-1848,65.12,,서울특별시 성동구 금호동2가 485-1,서울특별시 성동구 금호산길 58(금호동2가),4726,한빛동물병원,2.02107E+13,U,44380.11111,,957491.9321,1950248.095,동물병원,,,0,
3030000,3.03E+17,20061023,,1,영업/정상,0,정상,,,,,02-6085-7750,23.95,,서울특별시 성동구 금호동4가 1108번지 지상1층,서울특별시 성동구 독서당로 289 (금호동4가지상1층),,아지동물병원,2.01906E+13,U,43645.11111,,957620.9412,1949658.823,동물병원,,,0,
3030000,3.03E+17,20160225,,1,영업/정상,0,정상,,,,,02-6402-0301,28.78,,서울특별시 성동구 옥수동 561번지 래미안옥수리버젠 상가동 420호,서울특별시 성동구 매봉길 13 1층 420호 (옥수동 래미안옥수리버젠상가),4733,오석헌동물병원,2.01609E+13,I,43343.99999,,956983.2379,1949320.601,동물병원,,,0,
3030000,3.03E+17,20141127,,1,영업/정상,0,정상,,,,,02-2295-0975,34.6,,서울특별시 성동구 상왕십리동 811번지 텐즈힐몰 221동 134호,서울특별시 성동구 마장로 137 221동 134호 (상왕십리동 텐즈힐몰),4700,텐즈힐링동물병원,2.01905E+13,U,43616.11111,,957957.1516,1952023.047,동물병원,,,0,
3030000,3.03E+17,20151001,,1,영업/정상,0,정상,,,,,2282-3653,128.09,,서울특별시 성동구 금호동4가 1338번지 10통4반 현대ESA아파트 910호,서울특별시 성동구 독서당로 328 (금호동4가),4737,펫365동물병원,2.01906E+13,U,43632.11111,,957995.4215,1949642.65,동물병원,,,0,
3030000,3.03E+17,20120206,,1,영업/정상,0,정상,,,,,02-466-2475,73.6,,서울특별시 성동구 성수동2가 333-3번지 1층,서울특별시 성동구 뚝섬로 386 (성수동2가),4775,서울숲동물병원,2.01903E+13,U,43532.11111,,960459.152,1948652.89,동물병원,,,0,
3030000,3.03E+17,20170119,,1,영업/정상,0,정상,,,,,02-2297-9300,35,,,서울특별시 성동구 왕십리로 410 127동 지하층 030호 (하왕십리동 센트라스),4701,바라봄동물병원,2.01903E+13,U,43532.11111,,957962.9037,1951576.597,동물병원,,,0,
3030000,3.03E+17,20180330,,1,영업/정상,0,정상,,,,,02-2039-7572,50,,서울특별시 성동구 하왕십리동 1070번지 센트라스,서울특별시 성동구 왕십리로 410 (하왕십리동 센트라스),4701,다온동물병원,2.01904E+13,U,43582.11111,,958214.1729,1951660.91,동물병원,,,0,
3030000,3.03E+17,20180706,,1,영업/정상,0,정상,,,,,02-466-8215,51,,서울특별시 성동구 성수동1가 718번지 트리마제,서울특별시 성동구 왕십리로 16 (성수동1가 트리마제),4773,달링동물병원,2.01904E+13,U,43582.11111,,959736.0706,1948625.997,동물병원,,,0,
3030000,3.03E+17,20161122,,1,영업/정상,0,정상,,,,,02-468-7975,17.5,,서울특별시 성동구 성수동1가 22-28번지 1층,서울특별시 성동구 성수일로 33 1층 (성수동1가 정인숙보습학원),4779,포레동물병원,2.01903E+13,U,43532.11111,,960105.6145,1949157.565,동물병원,,,0,
3030000,3.03E+17,20140227,,1,영업/정상,0,정상,,,,,02-2297-0075,55.39,,서울특별시 성동구 하왕십리동 892-4번지,서울특별시 성동구 왕십리로 381 (하왕십리동),4710,왕십리조은동물병원,2.01902E+13,U,43506.11111,,958233.7989,1951489.514,동물병원,,,0,
3030000,3.03E+17,20161219,,1,영업/정상,0,정상,,,,,02-2282-7501,43.8,,서울특별시 성동구 옥수동 528번지 이편한세상옥수파크힐스,서울특별시 성동구 매봉길 50 (옥수동 이편한세상옥수파크힐스),4731,스테이동물병원,2.01904E+13,U,43582.11111,,956989.1218,1949694.744,동물병원,,,0,
3030000,3.03E+17,20080908,,1,영업/정상,0,정상,,,,,02-2282-7503,63,,서울특별시 성동구 행당동 346번지 한진노변상가 109호,서울특별시 성동구 행당로 76 한진노변상가 12층 108호109호203호 (행당동),4717,이윤세동물병원,2.01903E+13,U,43532.11111,,958346.3121,1950525.244,동물병원,,,0,
3030000,3.03E+17,20100401,,1,영업/정상,0,정상,,,,,02-2281-5200,101,,서울특별시 성동구 행당동 226-3번지,서울특별시 성동구 왕십리로 282 (행당동),4751,한양동물메디컬센터,2.01903E+13,U,43532.11111,,959037.9021,1950941.325,동물병원,,,0,
3030000,3.03E+17,20161021,,1,영업/정상,0,정상,,,,,222810049,62.5,,서울특별시 성동구 금호동2가 1217번지 래미안하이리버 상가동 비201호,서울특별시 성동구 금호로 105 비201호 (금호동2가 래미안하이리버 상가동),4728,금호동물병원,2.01906E+13,U,43646.11111,,957931.6025,1950018.304,동물병원,,,0,
3030000,3.03E+17,20131219,,1,영업/정상,0,정상,,,,,02-2297-7570,62.12,,서울특별시 성동구 금호동4가 800번지 금호동대우아파트 상가동 206호,서울특별시 성동구 독서당로 270 상가동 2층 206호 (금호동4가 금호동 대우아파트),4738,바른동물병원,2.01704E+13,I,43343.99999,,957499.4558,1949430.296,동물병원,,,0,
3030000,3.03E+17,20131230,,1,영업/정상,0,정상,,,,,02-2291-8275,48.2,,서울특별시 성동구 마장동 791-9번지,서울특별시 성동구 마장로 296 (마장동),4758,기린동물병원,2.01409E+13,I,43343.99999,,959550.0804,1951607.806,동물병원,,,0,
3030000,3.03E+17,20030123,,1,영업/정상,0,정상,,,,,02-2299-3283,26,,서울특별시 성동구 옥수동 263-1번지,서울특별시 성동구 독서당로 200 (옥수동),,함께하는동물병원,2.01903E+13,U,43532.11111,,956918.5932,1949105.51,동물병원,,,0,
3030000,3.03E+17,20121218,,1,영업/정상,0,정상,,,,,,16.5,,서울특별시 성동구 행당동 344번지 111호,서울특별시 성동구 독서당로59길 84 신동아아파트상가동 1층 111호 (행당동),4716,도담동물병원(출장진료전문 동물병원),2.01903E+13,U,43532.11111,,958666.0587,1950356.179,동물병원,,,0,
3030000,3.03E+17,20130326,,1,영업/정상,0,정상,,,,,02-2281-8122,148.55,,서울특별시 성동구 홍익동 398-2번지,서울특별시 성동구 무학로 16 (홍익동),4707,라임동물병원,2.01903E+13,U,43532.11111,,958449.7123,1951596.31,동물병원,,,0,
3030000,3.03E+17,20030124,,1,영업/정상,0,정상,,,,,02-3395-0075,26.32,,서울특별시 성동구 행당동 346 한진노변상가 110호,서울특별시 성동구 행당로 76 110호 (행당동 한진노변상가),4717,평생피부과동물병원,2.02203E+13,U,44643.11111,,958346.3121,1950525.244,동물병원,,,0,0
3030000,3.03E+17,20190513,,1,영업/정상,0,정상,,,,,234094640,30.68,,서울특별시 성동구 송정동 79-2번지,서울특별시 성동구 광나루로 337 (송정동),4801,수동물병원,2.01905E+13,I,43600.09793,,961698.2438,1949693.421,동물병원,,,0,
3030000,3.03E+17,20121031,,1,영업/정상,0,정상,,,,,02-2291-7582,292.87,,서울특별시 성동구 옥수동 560 어울림상가 301~4호,서울특별시 성동구 독서당로40길 39 어울림상가 301~304호 (옥수동),4739,옥수수 동물병원,2.02206E+13,U,44536.00347,,957365.5981,1949024.46,,,,,
3030000,3.03E+17,20190725,,1,영업/정상,0,정상,,,,,264546182,42.24,,서울특별시 성동구 행당동 155-1번지 파크에비뉴 엔터식스,서울특별시 성동구 왕십리로 241 4층 (행당동 서울숲 더샵),4765,바우라움동물병원,2.01909E+13,U,43726.11111,,959313.4448,1950661.199,동물병원,,,0,
3030000,3.03E+17,20200417,,1,영업/정상,0,정상,,,,,24697975,83.1,,서울특별시 성동구 성수동1가 656-968번지 영화빌딩 2층,서울특별시 성동구 왕십리로 104 영화빌딩 2층 (성수동1가),4778,오늘동물병원,2.02004E+13,I,43940.01622,,959724.7568,1949518.264,동물병원,,,0,
3030000,3.03E+17,20160324,,1,영업/정상,0,정상,,,,,02-468-7582,51.6,,서울특별시 성동구 성수동2가 339-23번지,서울특별시 성동구 뚝섬로 395 (성수동2가),4781,제인동물병원,2.01903E+13,U,43532.11111,,960588.1635,1948646.815,동물병원,,,0,
3040000,3.04E+17,20141210,,1,영업/정상,0,정상,,,,,2038-8253,0,,서울특별시 광진구 중곡동 119-7번지,서울특별시 광진구 천호대로 623-1 1층 (중곡동),4931,서울동물병원,2.01903E+13,U,43532.11111,,963456.936,1950353.855,동물병원,,,0,
3040000,3.04E+17,20110601,,1,영업/정상,0,정상,,,,,457-2220,0,,서울특별시 광진구 자양동 553-588번지,서울특별시 광진구 뚝섬로 541 (자양동),5070,준동물병원,2.01903E+13,U,43532.11111,,961972.0312,1948182.233,동물병원,,,0,
3040000,3.04E+17,20110602,,1,영업/정상,0,정상,,,,,450-9306,263.4,,서울특별시 광진구 능동 18-0,서울특별시 광진구 능동로 216 (능동),4991,서울어린이대공원동물병원,2.02009E+13,U,44078.11111,,962968.5072,1949805.303,동물병원,,,L00,
3040000,3.04E+17,20170125,,1,영업/정상,0,정상,,,,,02-498-7588,39.62,,,서울특별시 광진구 광나루로 361 2동 103호 (군자동 광진동양파라곤),5003,파라곤동물병원,2.01802E+13,I,43343.99999,,961965.0427,1949696.546,동물병원,,,0,
3040000,3.04E+17,20040907,,1,영업/정상,0,정상,,,,,452-7580,30.62,,서울특별시 광진구 구의동 53-9번지,서울특별시 광진구 천호대로 663 (구의동),4954,아차산동물병원,2.01903E+13,U,43532.11111,,963733.7089,1950046.354,동물병원,,,0,
3040000,3.04E+17,20190314,,1,영업/정상,0,정상,,,,,02-455-5975,0,,서울특별시 광진구 자양동 681번지,서울특별시 광진구 자양로 48 104호 (자양동),5112,아이본 동물병원,2.01903E+13,I,43541.09852,,963329.1571,1947893.792,동물병원,,,0,
3040000,3.04E+17,20120523,,1,영업/정상,0,정상,,,,,457-7582,116.79,,서울특별시 광진구 광장동 582번지,서울특별시 광진구 아차산로 537-17 (광장동),4983,나루동물병원,2.01903E+13,U,43532.11111,,964554.4042,1949087.25,동물병원,,,0,
3040000,3.04E+17,20120612,,1,영업/정상,0,정상,,,,,499-7582,88.62,,서울특별시 광진구 중곡동 193-29,서울특별시 광진구 면목로 142 (중곡동),4908,다온동물병원,2.02107E+13,U,44408.11111,,962968.2003,1951620.767,동물병원,,,0,0
3040000,3.04E+17,20130627,,1,영업/정상,0,정상,,,,,456-0975,56.3,,서울특별시 광진구 자양동 606-27번지,서울특별시 광진구 뚝섬로52길 4 (자양동),5099,자양동물병원,2.01903E+13,U,43532.11111,,962763.1152,1947831.851,동물병원,,,0,
3040000,3.04E+17,20131023,,1,영업/정상,0,정상,,,,,464-7588,111.29,,서울특별시 광진구 중곡동 166-6번지,서울특별시 광진구 능동로 407 2층 (중곡동),4908,드림펫 동물병원,2.01903E+13,U,43532.11111,,963172.5541,1951562.144,동물병원,,,0,
3040000,3.04E+17,20080729,,1,영업/정상,0,정상,,,,,464-2748,887.35,,서울특별시 광진구 자양동 236-127번지,서울특별시 광진구 뚝섬로 462 (자양동),5081,노룬산동물병원,2.01903E+13,U,43532.11111,,961213.2986,1948404.131,동물병원,,,0,
3040000,3.04E+17,20180418,,1,영업/정상,0,정상,,,,,02-464-7582,0,,서울특별시 광진구 중곡동 162-8번지,서울특별시 광진구 능동로43길 3-5 (중곡동),4915,스마트동물병원군자점,2.02004E+13,U,43944.11111,,962944.2154,1951052.561,동물병원,,,0,
